id	名字	职业	品质	等级	生命	伤害	护甲	暴击	韧性	命中	闪避	打击力度（护甲伤害）	抗打击力度（总护甲）	护甲回复	破甲重置护甲时间	普通攻击技能id	已学技能id	未学技能id	模型路径	controller路径	头像名称	宠物描述
1092	梦梦	1	3	92	150151	1780	6271	3398	3262	2936	1087	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1093	梦梦	1	3	93	152249	1804	6359	3436	3297	2968	1099	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1094	梦梦	1	3	94	154359	1829	6448	3473	3334	3000	1111	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1095	梦梦	1	3	95	157317	1864	6571	3530	3388	3049	1129	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1096	梦梦	1	3	96	162858	1930	6801	3644	3497	3147	1166	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1097	梦梦	1	3	97	170227	2017	7110	3798	3645	3281	1215	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1098	梦梦	1	3	98	177753	2106	7424	3955	3796	3416	1265	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1099	梦梦	1	3	99	187207	2218	7820	4154	3986	3588	1329	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1100	梦梦	1	3	100	194698	2318	8140	4268	4094	3685	1365	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1101	梦梦	1	3	101	203446	2422	8506	4447	4267	3840	1422	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1102	梦梦	1	3	102	212375	2528	8879	4630	4441	3997	1480	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1103	梦梦	1	3	103	221484	2636	9260	4814	4619	4157	1540	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1104	梦梦	1	3	104	226468	2695	9468	4909	4710	4239	1570	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1105	梦梦	1	3	105	235161	2804	9833	5026	4824	4342	1608	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1106	梦梦	1	3	106	240545	2868	10058	5126	4921	4429	1640	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1107	梦梦	1	3	107	246009	2933	10287	5228	5019	4517	1673	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1108	梦梦	1	3	108	251548	2999	10518	5331	5117	4606	1706	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1109	梦梦	1	3	109	257166	3066	10753	5435	5217	4695	1739	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1110	梦梦	1	3	110	266603	3192	11158	5569	5344	4810	1781	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1111	梦梦	1	3	111	272429	3261	11402	5675	5445	4901	1815	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1112	梦梦	1	3	112	278334	3331	11648	5782	5548	4993	1849	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1113	梦梦	1	3	113	281638	3371	11786	5835	5598	5039	1866	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1114	梦梦	1	3	114	284954	3410	11925	5887	5649	5084	1883	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1115	梦梦	1	3	115	294610	3537	12335	6011	5768	5191	1923	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1116	梦梦	1	3	116	307515	3691	12876	6257	6004	5404	2001	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1117	梦梦	1	3	117	320662	3849	13426	6507	6244	5619	2081	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1118	梦梦	1	3	118	334053	4009	13986	6760	6487	5839	2162	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1119	梦梦	1	3	119	341137	4094	14283	6885	6607	5946	2202	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1120	梦梦	1	3	120	364003	4380	15247	7254	6962	6265	2321	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1121	梦梦	1	3	121	371767	4473	15571	7388	7092	6382	2364	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1122	梦梦	1	3	122	379632	4567	15900	7524	7222	6500	2407	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1123	梦梦	1	3	123	387601	4662	16234	7661	7354	6618	2451	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1124	梦梦	1	3	124	395675	4759	16571	7800	7487	6738	2496	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1125	梦梦	1	3	125	407743	4918	17085	7940	7622	6860	2541	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1126	梦梦	1	3	126	412147	4971	17270	8004	7684	6916	2561	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1127	梦梦	1	3	127	416570	5024	17454	8069	7746	6971	2582	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1128	梦梦	1	3	128	421012	5077	17640	8134	7808	7028	2603	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1129	梦梦	1	3	129	425473	5130	17827	8198	7870	7083	2623	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1130	梦梦	1	3	130	440754	5334	18481	8398	8059	7254	2687	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1131	梦梦	1	3	131	459580	5561	19270	8733	8381	7544	2794	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1132	梦梦	1	3	132	478730	5792	20072	9073	8708	7837	2903	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1133	梦梦	1	3	133	498208	6027	20887	9417	9038	8135	3013	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1134	梦梦	1	3	134	508217	6147	21307	9581	9196	8277	3065	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1135	梦梦	1	3	135	536058	6491	22474	9970	9577	8619	3192	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1136	梦梦	1	3	136	547019	6623	22932	10147	9748	8773	3249	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1137	梦梦	1	3	137	558117	6757	23395	10326	9920	8928	3307	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1138	梦梦	1	3	138	569353	6892	23866	10507	10094	9085	3365	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1139	梦梦	1	3	139	580728	7029	24341	10689	10269	9242	3423	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1140	梦梦	1	3	140	600961	7303	25214	10947	10511	9460	3504	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1141	梦梦	1	3	141	612709	7445	25705	11132	10689	9620	3563	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1142	梦梦	1	3	142	618649	7517	25953	11212	10766	9689	3589	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1143	梦梦	1	3	143	632126	7679	26517	11427	10973	9875	3658	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1144	梦梦	1	3	144	658676	8000	27629	11875	11404	10263	3801	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1145	梦梦	1	3	145	691932	8426	29038	12329	11841	10657	3947	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1146	梦梦	1	3	146	719589	8761	30197	12789	12283	11055	4094	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1147	梦梦	1	3	147	733489	8929	30780	13003	12489	11240	4163	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1148	梦梦	1	3	148	740389	9012	31067	13093	12576	11318	4192	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1149	梦梦	1	3	149	747315	9096	31358	13182	12662	11396	4221	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1150	梦梦	1	3	150	819545	9970	34383	14450	13883	12494	4628	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1151	梦梦	1	3	151	843468	10259	35385	14869	14287	12858	4762	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1152	梦梦	1	3	152	861563	10478	36143	15186	14592	13133	4864	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1153	梦梦	1	3	153	878829	10686	36865	15488	14884	13395	4961	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1154	梦梦	1	3	154	896281	10897	37596	15794	15178	13660	5059	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1155	梦梦	1	3	155	913919	11111	38334	16103	15476	13928	5159	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1156	梦梦	1	3	156	931742	11326	39081	16415	15777	14198	5259	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1157	梦梦	1	3	157	949752	11544	39835	16731	16081	14472	5360	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1158	梦梦	1	3	158	967949	11764	40596	17049	16388	14749	5463	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1159	梦梦	1	3	159	986331	11986	41366	17371	16698	15028	5566	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1160	梦梦	1	3	160	1253395	15224	52558	22065	21215	19093	7072	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1161	梦梦	1	3	161	1273211	15463	53387	22412	21549	19395	7183	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1162	梦梦	1	3	162	1293176	15704	54223	22761	21886	19697	7295	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1163	梦梦	1	3	163	1300754	15795	54539	22894	22014	19812	7338	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1164	梦梦	1	3	164	1308333	15887	54856	23026	22141	19927	7381	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
1165	梦梦	1	3	165	1408422	17063	59006	24730	23805	21425	7935	5	500	5	1	1006	100602;100601	100603	Mesh/Actor/BattleActor/Pet/pet_006/pet_006	Controller/BattleActor/Pet/Pet_006/Pet_006	pet_06	这是一只梦想着能展翅高飞的灵虫，看起来它的梦想已经实现了。
