道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
22053244	2	205	腰带	600	9	160	3	1	500	0	2	60	1241	6	0	5549	110935	6									103003		icon_equi_35003	微风渐发，宝铎和鸣	3		
22053245	2	205	腰带	600	12	160	3	1	500	0	2	71	1340	6	0	6241	124868	6									103003		icon_equi_35003	微风渐发，宝铎和鸣	3		
22053311	2	205	晓月风铎腰带	3000	0	165	3	1	500	0	2	42	866	6	0	4156	83220	6									103004		icon_equi_35004	微风渐发，宝铎和鸣	3		
22053312	2	205	晓月风铎腰带	3000	3	165	3	1	500	0	2	59	1116	6	0	4987	99811	6									103004		icon_equi_35004	微风渐发，宝铎和鸣	3		
22053313	2	205	晓月风铎腰带	3000	6	165	3	1	500	0	2	60	1241	6	0	5825	116527	6									103004		icon_equi_35004	微风渐发，宝铎和鸣	3		
22053314	2	205	晓月风铎腰带	3000	9	165	3	1	500	0	2	72	1489	6	0	6659	133122	6									103004		icon_equi_35004	微风渐发，宝铎和鸣	3		
22053315	2	205	晓月风铎腰带	3000	12	165	3	1	500	0	2	85	1608	6	0	7489	149842	6									103004		icon_equi_35004	微风渐发，宝铎和鸣	3		
22054011	2	205	天狼带	2	0	1	4	1	500	0	2	8	160	6	0	720	14400	6											icon_equi_45001	会挽雕弓如满月，西北望，射天狼	1		
22054012	2	205	天狼带	2	3	1	4	1	500	0	2	9	180	6	0	864	17280	6											icon_equi_45001	会挽雕弓如满月，西北望，射天狼	1		
22054013	2	205	天狼带	2	6	1	4	1	500	0	2	11	220	6	0	1008	20160	6											icon_equi_45001	会挽雕弓如满月，西北望，射天狼	1		
22054014	2	205	天狼带	2	9	1	4	1	500	0	2	12	240	6	0	1152	23040	6											icon_equi_45001	会挽雕弓如满月，西北望，射天狼	1		
22054015	2	205	天狼带	2	12	1	4	1	500	0	2	14	280	6	0	1296	25920	6											icon_equi_45001	会挽雕弓如满月，西北望，射天狼	1		
22054021	2	205	破风带	10	0	45	4	1	500	0	2	10	192	6	0	864	17280	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054022	2	205	破风带	10	3	45	4	1	500	0	2	11	216	6	0	1037	20736	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054023	2	205	破风带	10	6	45	4	1	500	0	2	13	264	6	0	1210	24192	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054024	2	205	破风带	10	9	45	4	1	500	0	2	14	288	6	0	1382	27648	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054025	2	205	破风带	10	12	45	4	1	500	0	2	17	336	6	0	1555	31104	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054031	2	205	带	10	0	60	4	1	500	0	2	12	230	6	0	1037	20736	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054032	2	205	带	10	3	60	4	1	500	0	2	13	259	6	0	1244	24883	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054033	2	205	带	10	6	60	4	1	500	0	2	16	317	6	0	1452	29030	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054034	2	205	带	10	9	60	4	1	500	0	2	17	346	6	0	1658	33178	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054035	2	205	带	10	12	60	4	1	500	0	2	20	403	6	0	1866	37325	6											icon_equi_45001	长风破浪会有时，直挂云帆济沧海	1		
22054111	2	205	影舞带	150	0	75	4	1	500	0	2	14	276	6	0	1244	24883	6									104001		icon_equi_45002	歌月徘徊，舞影零乱	2		
22054112	2	205	影舞带	150	3	75	4	1	500	0	2	16	311	6	0	1493	29860	6									104001		icon_equi_45002	歌月徘徊，舞影零乱	2		
22054113	2	205	影舞带	150	6	75	4	1	500	0	2	19	380	6	0	1742	34836	6									104001		icon_equi_45002	歌月徘徊，舞影零乱	2		
22054114	2	205	影舞带	150	9	75	4	1	500	0	2	20	415	6	0	1990	39814	6									104001		icon_equi_45002	歌月徘徊，舞影零乱	2		
22054115	2	205	影舞带	200	12	75	4	1	500	0	2	24	484	6	0	2239	44790	6									104001		icon_equi_45002	歌月徘徊，舞影零乱	2		
22054121	2	205	麝月带	150	0	90	4	1	500	0	2	17	331	6	0	1493	29860	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054122	2	205	麝月带	150	3	90	4	1	500	0	2	19	373	6	0	1792	35832	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054123	2	205	麝月带	150	6	90	4	1	500	0	2	23	456	6	0	2090	41803	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054124	2	205	麝月带	150	9	90	4	1	500	0	2	24	498	6	0	2388	47777	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054125	2	205	麝月带	200	12	90	4	1	500	0	2	29	581	6	0	2687	53748	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054131	2	205	带	150	0	105	4	1	500	0	2	20	397	6	0	1792	35832	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054132	2	205	带	150	3	105	4	1	500	0	2	23	448	6	0	2150	42998	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054133	2	205	带	150	6	105	4	1	500	0	2	28	547	6	0	2508	50164	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054134	2	205	带	150	9	105	4	1	500	0	2	29	598	6	0	2866	57332	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054135	2	205	带	200	12	105	4	1	500	0	2	35	697	6	0	3224	64498	6									104002		icon_equi_45002	麝月重轮三五夜	2		
22054211	2	205	噬影带	600	0	120	4	1	500	0	2	24	476	6	0	2150	42998	6									104101		icon_equi_45003	影随心动 噬血而生	3		
22054212	2	205	噬影带	600	3	120	4	1	500	0	2	28	538	6	0	2580	51598	6									104101		icon_equi_45003	影随心动 噬血而生	3		
22054213	2	205	噬影带	600	6	120	4	1	500	0	2	34	656	6	0	3010	60197	6									104101		icon_equi_45003	影随心动 噬血而生	3		
22054214	2	205	噬影带	600	9	120	4	1	500	0	2	35	718	6	0	3439	68798	6									104101		icon_equi_45003	影随心动 噬血而生	3		
22054215	2	205	噬影带	600	12	120	4	1	500	0	2	42	836	6	0	3869	77398	6									104101		icon_equi_45003	影随心动 噬血而生	3		
22054221	2	205	业火带	1500	0	135	4	1	500	0	2	29	571	6	0	2580	51598	6									104102		icon_equi_45003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22054222	2	205	业火带	1500	3	135	4	1	500	0	2	34	646	6	0	3096	61918	6									104102		icon_equi_45003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22054223	2	205	业火带	1500	6	135	4	1	500	0	2	41	787	6	0	3612	72236	6									104102		icon_equi_45003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22054224	2	205	业火带	1500	9	135	4	1	500	0	2	42	862	6	0	4127	82558	6									104102		icon_equi_45003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22054225	2	205	业火带	1500	12	135	4	1	500	0	2	50	1003	6	0	4643	92878	6									104102		icon_equi_45003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22054231	2	205	阎罗带	600	0	150	4	1	500	0	2	35	685	6	0	3096	61918	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054232	2	205	阎罗带	600	3	150	4	1	500	0	2	41	775	6	0	3715	74302	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054233	2	205	阎罗带	600	6	150	4	1	500	0	2	49	944	6	0	4334	86683	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054234	2	205	阎罗带	600	9	150	4	1	500	0	2	50	1034	6	0	4952	99070	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054235	2	205	阎罗带	600	12	150	4	1	500	0	2	60	1204	6	0	5572	111454	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054241	2	205	带	600	0	160	4	1	500	0	2	42	822	6	0	3715	74302	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054242	2	205	带	600	3	160	4	1	500	0	2	49	930	6	0	4458	89162	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054243	2	205	带	600	6	160	4	1	500	0	2	59	1133	6	0	5201	104020	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054244	2	205	带	600	9	160	4	1	500	0	2	60	1241	6	0	5942	118884	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054245	2	205	带	600	12	160	4	1	500	0	2	72	1445	6	0	6686	133745	6									104003		icon_equi_45003	十殿阎罗怒 业火三千劫	3		
22054311	2	205	十殿阎罗带	3000	0	165	4	1	500	0	2	50	986	6	0	4458	89162	6									104004		icon_equi_45004	十殿阎罗怒 业火三千劫	3		
22054312	2	205	十殿阎罗带	3000	3	165	4	1	500	0	2	59	1116	6	0	5350	106994	6									104004		icon_equi_45004	十殿阎罗怒 业火三千劫	3		
22054313	2	205	十殿阎罗带	3000	6	165	4	1	500	0	2	71	1360	6	0	6241	124824	6									104004		icon_equi_45004	十殿阎罗怒 业火三千劫	3		
22054314	2	205	十殿阎罗带	3000	9	165	4	1	500	0	2	72	1489	6	0	7130	142661	6									104004		icon_equi_45004	十殿阎罗怒 业火三千劫	3		
22054315	2	205	十殿阎罗带	3000	12	165	4	1	500	0	2	86	1734	6	0	8023	160494	6									104004		icon_equi_45004	十殿阎罗怒 业火三千劫	3		
22061011	2	206	罗汉佛珠	2	0	1	1	1	500	0	1	18	360	6	3	70	1400	6											icon_equi_16001	心即佛，佛即心	1		
22061012	2	206	罗汉佛珠	2	3	1	1	1	500	0	1	22	440	6	3	84	1680	6											icon_equi_16001	心即佛，佛即心	1		
22061013	2	206	罗汉佛珠	2	6	1	1	1	500	0	1	25	500	6	3	98	1960	6											icon_equi_16001	心即佛，佛即心	1		
22061014	2	206	罗汉佛珠	2	9	1	1	1	500	0	1	29	580	6	3	112	2240	6											icon_equi_16001	心即佛，佛即心	1		
22061015	2	206	罗汉佛珠	2	12	1	1	1	500	0	1	32	640	6	3	126	2520	6											icon_equi_16001	心即佛，佛即心	1		
22061021	2	206	明光佛珠	10	0	45	1	1	500	0	1	22	432	6	3	84	1680	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061022	2	206	明光佛珠	10	3	45	1	1	500	0	1	26	528	6	3	101	2016	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061023	2	206	明光佛珠	10	6	45	1	1	500	0	1	30	600	6	3	118	2352	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061024	2	206	明光佛珠	10	9	45	1	1	500	0	1	35	696	6	3	134	2688	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061025	2	206	明光佛珠	10	12	45	1	1	500	0	1	38	768	6	3	151	3024	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061031	2	206	佛珠	10	0	60	1	1	500	0	1	26	518	6	3	101	2016	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061032	2	206	佛珠	10	3	60	1	1	500	0	1	31	634	6	3	121	2419	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061033	2	206	佛珠	10	6	60	1	1	500	0	1	36	720	6	3	142	2822	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061034	2	206	佛珠	10	9	60	1	1	500	0	1	42	835	6	3	161	3226	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061035	2	206	佛珠	10	12	60	1	1	500	0	1	46	922	6	3	181	3629	6											icon_equi_16001	身是菩提树，心如明镜台	1		
22061111	2	206	伏魔佛珠	150	0	75	1	1	500	0	1	31	622	6	3	121	2419	6									101001		icon_equi_16002	苦海无边，回头是岸	2		
22061112	2	206	伏魔佛珠	150	3	75	1	1	500	0	1	37	761	6	3	145	2903	6									101001		icon_equi_16002	苦海无边，回头是岸	2		
22061113	2	206	伏魔佛珠	150	6	75	1	1	500	0	1	43	864	6	3	170	3386	6									101001		icon_equi_16002	苦海无边，回头是岸	2		
22061114	2	206	伏魔佛珠	150	9	75	1	1	500	0	1	50	1002	6	3	193	3871	6									101001		icon_equi_16002	苦海无边，回头是岸	2		
22061115	2	206	伏魔佛珠	200	12	75	1	1	500	0	1	55	1106	6	3	217	4355	6									101001		icon_equi_16002	苦海无边，回头是岸	2		
22061121	2	206	菩提佛珠	150	0	90	1	1	500	0	1	37	746	6	3	145	2903	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061122	2	206	菩提佛珠	150	3	90	1	1	500	0	1	44	913	6	3	174	3484	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061123	2	206	菩提佛珠	150	6	90	1	1	500	0	1	52	1037	6	3	204	4063	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061124	2	206	菩提佛珠	150	9	90	1	1	500	0	1	60	1202	6	3	232	4645	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061125	2	206	菩提佛珠	200	12	90	1	1	500	0	1	66	1327	6	3	260	5226	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061131	2	206	佛珠	150	0	105	1	1	500	0	1	44	895	6	3	174	3484	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061132	2	206	佛珠	150	3	105	1	1	500	0	1	53	1096	6	3	209	4181	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061133	2	206	佛珠	150	6	105	1	1	500	0	1	62	1244	6	3	245	4876	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061134	2	206	佛珠	150	9	105	1	1	500	0	1	72	1442	6	3	278	5574	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061135	2	206	佛珠	200	12	105	1	1	500	0	1	79	1592	6	3	312	6271	6									101002		icon_equi_16002	菩提本无树，明镜亦非台	2		
22061211	2	206	金刚佛珠	600	0	120	1	1	500	0	1	53	1074	6	3	209	4181	6									101101		icon_equi_16003	放下屠刀，立地成佛	3		
22061212	2	206	金刚佛珠	600	3	120	1	1	500	0	1	64	1315	6	3	251	5017	6									101101		icon_equi_16003	放下屠刀，立地成佛	3		
22061213	2	206	金刚佛珠	600	6	120	1	1	500	0	1	74	1493	6	3	294	5851	6									101101		icon_equi_16003	放下屠刀，立地成佛	3		
22061214	2	206	金刚佛珠	600	9	120	1	1	500	0	1	86	1730	6	3	334	6689	6									101101		icon_equi_16003	放下屠刀，立地成佛	3		
22061215	2	206	金刚佛珠	600	12	120	1	1	500	0	1	95	1910	6	3	374	7525	6									101101		icon_equi_16003	放下屠刀，立地成佛	3		
22061221	2	206	降龙佛珠	1500	0	135	1	1	500	0	1	64	1289	6	3	251	5017	6									101102		icon_equi_16003	降龙伏虎似平常，斩将封为斗木豸	3		
22061222	2	206	降龙佛珠	1500	3	135	1	1	500	0	1	77	1578	6	3	301	6020	6									101102		icon_equi_16003	降龙伏虎似平常，斩将封为斗木豸	3		
22061223	2	206	降龙佛珠	1500	6	135	1	1	500	0	1	89	1792	6	3	353	7021	6									101102		icon_equi_16003	降龙伏虎似平常，斩将封为斗木豸	3		
22061224	2	206	降龙佛珠	1500	9	135	1	1	500	0	1	103	2076	6	3	401	8027	6									101102		icon_equi_16003	降龙伏虎似平常，斩将封为斗木豸	3		
22061225	2	206	降龙佛珠	1500	12	135	1	1	500	0	1	114	2292	6	3	449	9030	6									101102		icon_equi_16003	降龙伏虎似平常，斩将封为斗木豸	3		
22061231	2	206	千钧佛珠	600	0	150	1	1	500	0	1	77	1547	6	3	301	6020	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061232	2	206	千钧佛珠	600	3	150	1	1	500	0	1	92	1894	6	3	361	7224	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061233	2	206	千钧佛珠	600	6	150	1	1	500	0	1	107	2150	6	3	424	8425	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061234	2	206	千钧佛珠	600	9	150	1	1	500	0	1	124	2491	6	3	481	9632	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061235	2	206	千钧佛珠	600	12	150	1	1	500	0	1	137	2750	6	3	539	10836	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061241	2	206	佛珠	600	0	160	1	1	500	0	1	92	1856	6	3	361	7224	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061242	2	206	佛珠	600	3	160	1	1	500	0	1	110	2273	6	3	433	8669	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061243	2	206	佛珠	600	6	160	1	1	500	0	1	128	2580	6	3	509	10110	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061244	2	206	佛珠	600	9	160	1	1	500	0	1	149	2989	6	3	577	11558	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061245	2	206	佛珠	600	12	160	1	1	500	0	1	164	3300	6	3	647	13003	6									101003		icon_equi_16003	雷霆之姿，千钧之势	3		
22061311	2	206	力破千钧佛珠	3000	0	165	1	1	500	0	1	110	2227	6	3	433	8669	6									101004		icon_equi_16004	雷霆之姿，千钧之势	3		
22061312	2	206	力破千钧佛珠	3000	3	165	1	1	500	0	1	132	2728	6	3	520	10403	6									101004		icon_equi_16004	雷霆之姿，千钧之势	3		
22061313	2	206	力破千钧佛珠	3000	6	165	1	1	500	0	1	154	3096	6	3	611	12132	6									101004		icon_equi_16004	雷霆之姿，千钧之势	3		
22061314	2	206	力破千钧佛珠	3000	9	165	1	1	500	0	1	179	3587	6	3	692	13870	6									101004		icon_equi_16004	雷霆之姿，千钧之势	3		
22061315	2	206	力破千钧佛珠	3000	12	165	1	1	500	0	1	197	3960	6	3	776	15604	6									101004		icon_equi_16004	雷霆之姿，千钧之势	3		
22062011	2	206	晨风戒指	2	0	1	2	1	500	0	1	24	480	6	3	90	1800	6											icon_equi_26001	仰观日月星辰,俯察千山万水	1		
22062012	2	206	晨风戒指	2	3	1	2	1	500	0	1	29	580	6	3	108	2160	6											icon_equi_26001	仰观日月星辰,俯察千山万水	1		
22062013	2	206	晨风戒指	2	6	1	2	1	500	0	1	34	680	6	3	126	2520	6											icon_equi_26001	仰观日月星辰,俯察千山万水	1		
22062014	2	206	晨风戒指	2	9	1	2	1	500	0	1	38	760	6	3	144	2880	6											icon_equi_26001	仰观日月星辰,俯察千山万水	1		
22062015	2	206	晨风戒指	2	12	1	2	1	500	0	1	43	860	6	3	162	3240	6											icon_equi_26001	仰观日月星辰,俯察千山万水	1		
22062021	2	206	朝华戒指	10	0	45	2	1	500	0	1	29	576	6	3	108	2160	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062022	2	206	朝华戒指	10	3	45	2	1	500	0	1	35	696	6	3	130	2592	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062023	2	206	朝华戒指	10	6	45	2	1	500	0	1	41	816	6	3	151	3024	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062024	2	206	朝华戒指	10	9	45	2	1	500	0	1	46	912	6	3	173	3456	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062025	2	206	朝华戒指	10	12	45	2	1	500	0	1	52	1032	6	3	194	3888	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062031	2	206	戒指	10	0	60	2	1	500	0	1	35	691	6	3	130	2592	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062032	2	206	戒指	10	3	60	2	1	500	0	1	42	835	6	3	156	3110	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062033	2	206	戒指	10	6	60	2	1	500	0	1	49	979	6	3	181	3629	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062034	2	206	戒指	10	9	60	2	1	500	0	1	55	1094	6	3	208	4147	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062035	2	206	戒指	10	12	60	2	1	500	0	1	62	1238	6	3	233	4666	6											icon_equi_26001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22062111	2	206	丹云戒指	150	0	75	2	1	500	0	1	42	829	6	3	156	3110	6									102001		icon_equi_26002	丹阳斜照，仙音渺渺	2		
22062112	2	206	丹云戒指	150	3	75	2	1	500	0	1	50	1002	6	3	187	3732	6									102001		icon_equi_26002	丹阳斜照，仙音渺渺	2		
22062113	2	206	丹云戒指	150	6	75	2	1	500	0	1	59	1175	6	3	217	4355	6									102001		icon_equi_26002	丹阳斜照，仙音渺渺	2		
22062114	2	206	丹云戒指	150	9	75	2	1	500	0	1	66	1313	6	3	250	4976	6									102001		icon_equi_26002	丹阳斜照，仙音渺渺	2		
22062115	2	206	丹云戒指	200	12	75	2	1	500	0	1	74	1486	6	3	280	5599	6									102001		icon_equi_26002	丹阳斜照，仙音渺渺	2		
22062121	2	206	幽月戒指	150	0	90	2	1	500	0	1	50	995	6	3	187	3732	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062122	2	206	幽月戒指	150	3	90	2	1	500	0	1	60	1202	6	3	224	4478	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062123	2	206	幽月戒指	150	6	90	2	1	500	0	1	71	1410	6	3	260	5226	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062124	2	206	幽月戒指	150	9	90	2	1	500	0	1	79	1576	6	3	300	5971	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062125	2	206	幽月戒指	200	12	90	2	1	500	0	1	89	1783	6	3	336	6719	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062131	2	206	戒指	150	0	105	2	1	500	0	1	60	1194	6	3	224	4478	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062132	2	206	戒指	150	3	105	2	1	500	0	1	72	1442	6	3	269	5374	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062133	2	206	戒指	150	6	105	2	1	500	0	1	85	1692	6	3	312	6271	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062134	2	206	戒指	150	9	105	2	1	500	0	1	95	1891	6	3	360	7165	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062135	2	206	戒指	200	12	105	2	1	500	0	1	107	2140	6	3	403	8063	6									102002		icon_equi_26002	幽幽月华照残影	2		
22062211	2	206	寒霜戒指	600	0	120	2	1	500	0	1	72	1433	6	3	269	5374	6									102101		icon_equi_26003	清霜醉枫叶，淡月隐芦花	3		
22062212	2	206	寒霜戒指	600	3	120	2	1	500	0	1	86	1730	6	3	323	6449	6									102101		icon_equi_26003	清霜醉枫叶，淡月隐芦花	3		
22062213	2	206	寒霜戒指	600	6	120	2	1	500	0	1	102	2030	6	3	374	7525	6									102101		icon_equi_26003	清霜醉枫叶，淡月隐芦花	3		
22062214	2	206	寒霜戒指	600	9	120	2	1	500	0	1	114	2269	6	3	432	8598	6									102101		icon_equi_26003	清霜醉枫叶，淡月隐芦花	3		
22062215	2	206	寒霜戒指	600	12	120	2	1	500	0	1	128	2568	6	3	484	9676	6									102101		icon_equi_26003	清霜醉枫叶，淡月隐芦花	3		
22062221	2	206	斜阳戒指	1500	0	135	2	1	500	0	1	86	1720	6	3	323	6449	6									102102		icon_equi_26003	万事如戏，外像宛然，内心坦然	3		
22062222	2	206	斜阳戒指	1500	3	135	2	1	500	0	1	103	2076	6	3	388	7739	6									102102		icon_equi_26003	万事如戏，外像宛然，内心坦然	3		
22062223	2	206	斜阳戒指	1500	6	135	2	1	500	0	1	122	2436	6	3	449	9030	6									102102		icon_equi_26003	万事如戏，外像宛然，内心坦然	3		
22062224	2	206	斜阳戒指	1500	9	135	2	1	500	0	1	137	2723	6	3	518	10318	6									102102		icon_equi_26003	万事如戏，外像宛然，内心坦然	3		
22062225	2	206	斜阳戒指	1500	12	135	2	1	500	0	1	154	3082	6	3	581	11611	6									102102		icon_equi_26003	万事如戏，外像宛然，内心坦然	3		
22062231	2	206	秋雨戒指	600	0	150	2	1	500	0	1	103	2064	6	3	388	7739	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062232	2	206	秋雨戒指	600	3	150	2	1	500	0	1	124	2491	6	3	466	9287	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062233	2	206	秋雨戒指	600	6	150	2	1	500	0	1	146	2923	6	3	539	10836	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062234	2	206	秋雨戒指	600	9	150	2	1	500	0	1	164	3268	6	3	622	12382	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062235	2	206	秋雨戒指	600	12	150	2	1	500	0	1	185	3698	6	3	697	13933	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062241	2	206	戒指	600	0	160	2	1	500	0	1	124	2477	6	3	466	9287	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062242	2	206	戒指	600	3	160	2	1	500	0	1	149	2989	6	3	559	11144	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062243	2	206	戒指	600	6	160	2	1	500	0	1	175	3508	6	3	647	13003	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062244	2	206	戒指	600	9	160	2	1	500	0	1	197	3922	6	3	746	14858	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062245	2	206	戒指	600	12	160	2	1	500	0	1	222	4438	6	3	836	16720	6									102003		icon_equi_26003	春风桃李花开日，秋雨梧桐叶落时	3		
22062311	2	206	夜阑秋雨戒指	3000	0	165	2	1	500	0	1	149	2972	6	3	559	11144	6									102004		icon_equi_26004	春风桃李花开日，秋雨梧桐叶落时	3		
22062312	2	206	夜阑秋雨戒指	3000	3	165	2	1	500	0	1	179	3587	6	3	671	13373	6									102004		icon_equi_26004	春风桃李花开日，秋雨梧桐叶落时	3		
22062313	2	206	夜阑秋雨戒指	3000	6	165	2	1	500	0	1	210	4210	6	3	776	15604	6									102004		icon_equi_26004	春风桃李花开日，秋雨梧桐叶落时	3		
22062314	2	206	夜阑秋雨戒指	3000	9	165	2	1	500	0	1	236	4706	6	3	895	17830	6									102004		icon_equi_26004	春风桃李花开日，秋雨梧桐叶落时	3		
22062315	2	206	夜阑秋雨戒指	3000	12	165	2	1	500	0	1	266	5326	6	3	1003	20064	6									102004		icon_equi_26004	春风桃李花开日，秋雨梧桐叶落时	3		
22063011	2	206	流光铃	2	0	1	3	1	500	0	1	22	440	6	3	80	1600	6											icon_equi_36001	流光容易把人抛	1		
22063012	2	206	流光铃	2	3	1	3	1	500	0	1	26	520	6	3	96	1920	6											icon_equi_36001	流光容易把人抛	1		
22063013	2	206	流光铃	2	6	1	3	1	500	0	1	30	600	6	3	112	2240	6											icon_equi_36001	流光容易把人抛	1		
22063014	2	206	流光铃	2	9	1	3	1	500	0	1	35	700	6	3	128	2560	6											icon_equi_36001	流光容易把人抛	1		
22063015	2	206	流光铃	2	12	1	3	1	500	0	1	39	780	6	3	144	2880	6											icon_equi_36001	流光容易把人抛	1		
22063021	2	206	清歌铃	10	0	45	3	1	500	0	1	26	528	6	3	96	1920	6											icon_equi_36001	清歌曼舞任飘摇	1		
22063022	2	206	清歌铃	10	3	45	3	1	500	0	1	31	624	6	3	115	2304	6											icon_equi_36001	清歌曼舞任飘摇	1		
22063023	2	206	清歌铃	10	6	45	3	1	500	0	1	36	720	6	3	134	2688	6											icon_equi_36001	清歌曼舞任飘摇	1		
